,file_path,label,label_id
26,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8444.jpg,buildings,0
27,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10598.jpg,buildings,0
28,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17973.jpg,buildings,0
29,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13400.jpg,buildings,0
30,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/11428.jpg,buildings,0
31,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18854.jpg,buildings,0
32,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12068.jpg,buildings,0
33,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/16575.jpg,buildings,0
34,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6894.jpg,buildings,0
35,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/4979.jpg,buildings,0
36,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12770.jpg,buildings,0
37,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/4351.jpg,buildings,0
38,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/15794.jpg,buildings,0
39,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12999.jpg,buildings,0
40,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3670.jpg,buildings,0
41,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/1161.jpg,buildings,0
42,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13624.jpg,buildings,0
43,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/19776.jpg,buildings,0
44,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3645.jpg,buildings,0
45,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/1940.jpg,buildings,0
46,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/5852.jpg,buildings,0
47,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/1009.jpg,buildings,0
48,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12540.jpg,buildings,0
49,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17983.jpg,buildings,0
50,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8592.jpg,buildings,0
51,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6190.jpg,buildings,0
52,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10849.jpg,buildings,0
53,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/11024.jpg,buildings,0
54,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/1760.jpg,buildings,0
55,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/15261.jpg,buildings,0
56,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6605.jpg,buildings,0
57,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3364.jpg,buildings,0
58,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/5998.jpg,buildings,0
59,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/15404.jpg,buildings,0
60,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3310.jpg,buildings,0
61,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13287.jpg,buildings,0
62,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3209.jpg,buildings,0
63,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8367.jpg,buildings,0
64,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/4812.jpg,buildings,0
65,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9037.jpg,buildings,0
66,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2319.jpg,buildings,0
67,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9135.jpg,buildings,0
68,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/1539.jpg,buildings,0
69,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10500.jpg,buildings,0
70,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/5817.jpg,buildings,0
71,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6213.jpg,buildings,0
72,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17211.jpg,buildings,0
73,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/16733.jpg,buildings,0
74,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2041.jpg,buildings,0
75,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8380.jpg,buildings,0
76,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9364.jpg,buildings,0
77,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10383.jpg,buildings,0
78,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/7292.jpg,buildings,0
79,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3743.jpg,buildings,0
80,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/15374.jpg,buildings,0
81,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/16006.jpg,buildings,0
82,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18771.jpg,buildings,0
83,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/19526.jpg,buildings,0
84,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3207.jpg,buildings,0
85,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10790.jpg,buildings,0
86,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/5384.jpg,buildings,0
87,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6386.jpg,buildings,0
88,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/16500.jpg,buildings,0
89,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/1395.jpg,buildings,0
90,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12817.jpg,buildings,0
91,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/15674.jpg,buildings,0
92,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8131.jpg,buildings,0
93,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18087.jpg,buildings,0
94,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/14649.jpg,buildings,0
95,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6509.jpg,buildings,0
96,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10126.jpg,buildings,0
97,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18639.jpg,buildings,0
98,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9750.jpg,buildings,0
99,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17896.jpg,buildings,0
100,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13371.jpg,buildings,0
101,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17912.jpg,buildings,0
102,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17354.jpg,buildings,0
103,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8948.jpg,buildings,0
104,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/1055.jpg,buildings,0
105,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/14246.jpg,buildings,0
106,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6281.jpg,buildings,0
107,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/14535.jpg,buildings,0
108,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9032.jpg,buildings,0
109,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17969.jpg,buildings,0
110,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17065.jpg,buildings,0
111,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2182.jpg,buildings,0
112,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/11278.jpg,buildings,0
113,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12406.jpg,buildings,0
114,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10452.jpg,buildings,0
115,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18564.jpg,buildings,0
116,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/19374.jpg,buildings,0
117,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10872.jpg,buildings,0
118,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/19405.jpg,buildings,0
119,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/5313.jpg,buildings,0
120,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13943.jpg,buildings,0
121,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2558.jpg,buildings,0
122,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/11054.jpg,buildings,0
123,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17825.jpg,buildings,0
124,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8556.jpg,buildings,0
125,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18959.jpg,buildings,0
126,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2749.jpg,buildings,0
127,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12063.jpg,buildings,0
128,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10196.jpg,buildings,0
129,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3064.jpg,buildings,0
130,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17202.jpg,buildings,0
131,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/5188.jpg,buildings,0
132,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9918.jpg,buildings,0
133,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10295.jpg,buildings,0
134,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/16786.jpg,buildings,0
135,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13526.jpg,buildings,0
136,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17719.jpg,buildings,0
137,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/7065.jpg,buildings,0
138,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2743.jpg,buildings,0
139,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/703.jpg,buildings,0
140,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18797.jpg,buildings,0
141,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17094.jpg,buildings,0
142,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/7291.jpg,buildings,0
143,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/14723.jpg,buildings,0
144,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/14903.jpg,buildings,0
145,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/16800.jpg,buildings,0
146,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/1343.jpg,buildings,0
147,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17750.jpg,buildings,0
148,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17416.jpg,buildings,0
149,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/19344.jpg,buildings,0
150,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/5440.jpg,buildings,0
151,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8312.jpg,buildings,0
152,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6046.jpg,buildings,0
153,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12758.jpg,buildings,0
154,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/4161.jpg,buildings,0
155,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12536.jpg,buildings,0
156,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/4016.jpg,buildings,0
157,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/15071.jpg,buildings,0
158,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17609.jpg,buildings,0
159,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/5291.jpg,buildings,0
160,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/343.jpg,buildings,0
161,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/19057.jpg,buildings,0
162,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8382.jpg,buildings,0
163,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2643.jpg,buildings,0
164,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18542.jpg,buildings,0
165,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9673.jpg,buildings,0
166,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9757.jpg,buildings,0
167,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18917.jpg,buildings,0
168,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/16507.jpg,buildings,0
169,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/1058.jpg,buildings,0
170,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12058.jpg,buildings,0
171,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12887.jpg,buildings,0
172,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/11425.jpg,buildings,0
173,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8921.jpg,buildings,0
174,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2997.jpg,buildings,0
175,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3323.jpg,buildings,0
176,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10191.jpg,buildings,0
177,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17805.jpg,buildings,0
178,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/14808.jpg,buildings,0
179,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6884.jpg,buildings,0
180,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2809.jpg,buildings,0
181,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2922.jpg,buildings,0
182,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8596.jpg,buildings,0
183,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/16643.jpg,buildings,0
184,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9811.jpg,buildings,0
185,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6526.jpg,buildings,0
186,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17821.jpg,buildings,0
187,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/11098.jpg,buildings,0
188,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/19666.jpg,buildings,0
189,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6608.jpg,buildings,0
190,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9768.jpg,buildings,0
191,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/426.jpg,buildings,0
192,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2204.jpg,buildings,0
193,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/7308.jpg,buildings,0
194,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/19221.jpg,buildings,0
195,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13609.jpg,buildings,0
196,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17731.jpg,buildings,0
197,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/16339.jpg,buildings,0
198,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6340.jpg,buildings,0
199,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/1413.jpg,buildings,0
200,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2928.jpg,buildings,0
201,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17835.jpg,buildings,0
202,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18743.jpg,buildings,0
203,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17401.jpg,buildings,0
204,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/11670.jpg,buildings,0
205,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/15587.jpg,buildings,0
206,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9404.jpg,buildings,0
207,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/440.jpg,buildings,0
208,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/19302.jpg,buildings,0
209,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/1716.jpg,buildings,0
210,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18922.jpg,buildings,0
211,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/7924.jpg,buildings,0
212,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/15768.jpg,buildings,0
213,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3395.jpg,buildings,0
214,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12552.jpg,buildings,0
215,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12659.jpg,buildings,0
216,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/4338.jpg,buildings,0
217,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13846.jpg,buildings,0
218,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/15792.jpg,buildings,0
219,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3768.jpg,buildings,0
220,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/6524.jpg,buildings,0
221,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/751.jpg,buildings,0
222,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/11813.jpg,buildings,0
223,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17451.jpg,buildings,0
224,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/8891.jpg,buildings,0
225,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/286.jpg,buildings,0
226,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17330.jpg,buildings,0
227,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/7584.jpg,buildings,0
228,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10978.jpg,buildings,0
229,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/12629.jpg,buildings,0
230,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/16452.jpg,buildings,0
231,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/17898.jpg,buildings,0
232,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/4715.jpg,buildings,0
233,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18344.jpg,buildings,0
234,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13848.jpg,buildings,0
235,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13082.jpg,buildings,0
236,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/15596.jpg,buildings,0
237,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13676.jpg,buildings,0
238,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/15048.jpg,buildings,0
239,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13253.jpg,buildings,0
240,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/265.jpg,buildings,0
241,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18602.jpg,buildings,0
242,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2587.jpg,buildings,0
243,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/9127.jpg,buildings,0
244,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/10006.jpg,buildings,0
245,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/11795.jpg,buildings,0
246,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/4053.jpg,buildings,0
247,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/7547.jpg,buildings,0
248,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/3722.jpg,buildings,0
249,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/14758.jpg,buildings,0
250,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/2633.jpg,buildings,0
251,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18157.jpg,buildings,0
252,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/13184.jpg,buildings,0
253,/kaggle/input/datasets/puneet6060/intel-image-classification/seg_train/seg_train/buildings/18496.jpg,buildings,0
